trip_id,route_id,direction_id,start_time,start_date,schedule_relationship,train_id,is_assigned,direction,stop_sequence,stop_id,arrival_delay,arrival_uncertainty,departure_delay,departure_uncertainty,schedule_relationship_update,scheduled_track,actual_track,timestamp
137250_5..S16R,2,0,,20170811,0,02 2252+ DYR/SFT,False,3,0,220S,0,0,0,0,0,2,,0
137250_5..S16R,2,0,,20170811,0,02 2252+ DYR/SFT,False,3,0,221S,0,0,0,0,0,2,,0
137250_5..S16R,2,0,,20170811,0,02 2252+ DYR/SFT,False,3,0,222S,0,0,0,0,0,2,,0
137250_5..S16R,2,0,,20170811,0,02 2252+ DYR/SFT,False,3,0,224S,0,0,0,0,0,2,,0
137250_5..S16R,2,0,,20170811,0,02 2252+ DYR/SFT,False,3,0,225S,0,0,0,0,0,2,,0
137250_5..S16R,2,0,,20170811,0,02 2252+ DYR/SFT,False,3,0,226S,0,0,0,0,0,2,,0
137250_5..S16R,2,0,,20170811,0,02 2252+ DYR/SFT,False,3,0,227S,0,0,0,0,0,2,,0
137250_5..S16R,2,0,,20170811,0,02 2252+ DYR/SFT,False,3,0,120S,0,0,0,0,0,2,,0
137250_5..S16R,2,0,,20170811,0,02 2252+ DYR/SFT,False,3,0,123S,0,0,0,0,0,2,,0
137250_5..S16R,2,0,,20170811,0,02 2252+ DYR/SFT,False,3,0,127S,0,0,0,0,0,2,,0
137250_5..S16R,2,0,,20170811,0,02 2252+ DYR/SFT,False,3,0,128S,0,0,0,0,0,1,,0
137250_5..S16R,2,0,,20170811,0,02 2252+ DYR/SFT,False,3,0,129S,0,0,0,0,0,1,,0
137250_5..S16R,2,0,,20170811,0,02 2252+ DYR/SFT,False,3,0,130S,0,0,0,0,0,1,,0
137250_5..S16R,2,0,,20170811,0,02 2252+ DYR/SFT,False,3,0,131S,0,0,0,0,0,1,,0
137250_5..S16R,2,0,,20170811,0,02 2252+ DYR/SFT,False,3,0,132S,0,0,0,0,0,1,,0
137250_5..S16R,2,0,,20170811,0,02 2252+ DYR/SFT,False,3,0,133S,0,0,0,0,0,1,,0
137250_5..S16R,2,0,,20170811,0,02 2252+ DYR/SFT,False,3,0,134S,0,0,0,0,0,1,,0
137250_5..S16R,2,0,,20170811,0,02 2252+ DYR/SFT,False,3,0,135S,0,0,0,0,0,1,,0
137250_5..S16R,2,0,,20170811,0,02 2252+ DYR/SFT,False,3,0,136S,0,0,0,0,0,1,,0
137250_5..S16R,2,0,,20170811,0,02 2252+ DYR/SFT,False,3,0,137S,0,0,0,0,0,1,,0
137250_5..S16R,2,0,,20170811,0,02 2252+ DYR/SFT,False,3,0,138S,0,0,0,0,0,1,,0
137250_5..S16R,2,0,,20170811,0,02 2252+ DYR/SFT,False,3,0,139S,0,0,0,0,0,1,,0
137250_5..S16R,2,0,,20170811,0,02 2252+ DYR/SFT,False,3,0,142S,0,0,0,0,0,1,,0
125800_2..N,2,0,,20170811,0,E2 2058  FLA/241,True,1,0,211N,0,0,0,0,0,3,3,0
125800_2..N,2,0,,20170811,0,E2 2058  FLA/241,True,1,0,210N,0,0,0,0,0,3,,0
125800_2..N,2,0,,20170811,0,E2 2058  FLA/241,True,1,0,209N,0,0,0,0,0,3,,0
125800_2..N,2,0,,20170811,0,E2 2058  FLA/241,True,1,0,208N,0,0,0,0,0,3,,0
125800_2..N,2,0,,20170811,0,E2 2058  FLA/241,True,1,0,207N,0,0,0,0,0,3,,0
125800_2..N,2,0,,20170811,0,E2 2058  FLA/241,True,1,0,206N,0,0,0,0,0,3,,0
125800_2..N,2,0,,20170811,0,E2 2058  FLA/241,True,1,0,205N,0,0,0,0,0,3,,0
125800_2..N,2,0,,20170811,0,E2 2058  FLA/241,True,1,0,204N,0,0,0,0,0,3,,0
125800_2..N,2,0,,20170811,0,E2 2058  FLA/241,True,1,0,201N,0,0,0,0,0,3,,0
123400_2..S01R,2,0,,20170811,0,02 2034  241/FLA,True,3,0,247S,0,0,0,0,0,2,3,0
124200_2..N01R,2,0,,20170811,0,02 2042  FLA/241,True,1,0,204N,0,0,0,0,0,3,3,0
124200_2..N01R,2,0,,20170811,0,02 2042  FLA/241,True,1,0,201N,0,0,0,0,0,3,,0
124600_2..S01R,2,0,,20170811,0,02 2046  241/FLA,True,3,0,242S,0,0,0,0,0,2,2,0
124600_2..S01R,2,0,,20170811,0,02 2046  241/FLA,True,3,0,243S,0,0,0,0,0,2,,0
124600_2..S01R,2,0,,20170811,0,02 2046  241/FLA,True,3,0,244S,0,0,0,0,0,2,,0
124600_2..S01R,2,0,,20170811,0,02 2046  241/FLA,True,3,0,245S,0,0,0,0,0,2,,0
124600_2..S01R,2,0,,20170811,0,02 2046  241/FLA,True,3,0,246S,0,0,0,0,0,2,,0
124600_2..S01R,2,0,,20170811,0,02 2046  241/FLA,True,3,0,247S,0,0,0,0,0,2,,0
125000_2..N01R,2,0,,20170811,0,02 2050  FLA/241,True,1,0,215N,0,0,0,0,0,3,3,0
125000_2..N01R,2,0,,20170811,0,02 2050  FLA/241,True,1,0,214N,0,0,0,0,0,3,,0
125000_2..N01R,2,0,,20170811,0,02 2050  FLA/241,True,1,0,213N,0,0,0,0,0,3,,0
125000_2..N01R,2,0,,20170811,0,02 2050  FLA/241,True,1,0,212N,0,0,0,0,0,3,,0
125000_2..N01R,2,0,,20170811,0,02 2050  FLA/241,True,1,0,211N,0,0,0,0,0,3,,0
125000_2..N01R,2,0,,20170811,0,02 2050  FLA/241,True,1,0,210N,0,0,0,0,0,3,,0
125000_2..N01R,2,0,,20170811,0,02 2050  FLA/241,True,1,0,209N,0,0,0,0,0,3,,0
125000_2..N01R,2,0,,20170811,0,02 2050  FLA/241,True,1,0,208N,0,0,0,0,0,3,,0
125000_2..N01R,2,0,,20170811,0,02 2050  FLA/241,True,1,0,207N,0,0,0,0,0,3,,0
125000_2..N01R,2,0,,20170811,0,02 2050  FLA/241,True,1,0,206N,0,0,0,0,0,3,,0
125000_2..N01R,2,0,,20170811,0,02 2050  FLA/241,True,1,0,205N,0,0,0,0,0,3,,0
125000_2..N01R,2,0,,20170811,0,02 2050  FLA/241,True,1,0,204N,0,0,0,0,0,3,,0
125000_2..N01R,2,0,,20170811,0,02 2050  FLA/241,True,1,0,201N,0,0,0,0,0,3,,0
125800_2..S01R,2,0,,20170811,0,02 2058  241/FLA,True,3,0,237S,0,0,0,0,0,1,1,0
125800_2..S01R,2,0,,20170811,0,02 2058  241/FLA,True,3,0,238S,0,0,0,0,0,1,,0
125800_2..S01R,2,0,,20170811,0,02 2058  241/FLA,True,3,0,239S,0,0,0,0,0,1,,0
125800_2..S01R,2,0,,20170811,0,02 2058  241/FLA,True,3,0,241S,0,0,0,0,0,2,,0
125800_2..S01R,2,0,,20170811,0,02 2058  241/FLA,True,3,0,242S,0,0,0,0,0,2,,0
125800_2..S01R,2,0,,20170811,0,02 2058  241/FLA,True,3,0,243S,0,0,0,0,0,2,,0
125800_2..S01R,2,0,,20170811,0,02 2058  241/FLA,True,3,0,244S,0,0,0,0,0,2,,0
125800_2..S01R,2,0,,20170811,0,02 2058  241/FLA,True,3,0,245S,0,0,0,0,0,2,,0
125800_2..S01R,2,0,,20170811,0,02 2058  241/FLA,True,3,0,246S,0,0,0,0,0,2,,0
125800_2..S01R,2,0,,20170811,0,02 2058  241/FLA,True,3,0,247S,0,0,0,0,0,2,,0
126600_2..N01R,2,0,,20170811,0,02 2106  FLA/241,True,1,0,217N,0,0,0,0,0,3,3,0
126600_2..N01R,2,0,,20170811,0,02 2106  FLA/241,True,1,0,216N,0,0,0,0,0,3,,0
126600_2..N01R,2,0,,20170811,0,02 2106  FLA/241,True,1,0,215N,0,0,0,0,0,3,,0
126600_2..N01R,2,0,,20170811,0,02 2106  FLA/241,True,1,0,214N,0,0,0,0,0,3,,0
126600_2..N01R,2,0,,20170811,0,02 2106  FLA/241,True,1,0,213N,0,0,0,0,0,3,,0
126600_2..N01R,2,0,,20170811,0,02 2106  FLA/241,True,1,0,212N,0,0,0,0,0,3,,0
126600_2..N01R,2,0,,20170811,0,02 2106  FLA/241,True,1,0,211N,0,0,0,0,0,3,,0
126600_2..N01R,2,0,,20170811,0,02 2106  FLA/241,True,1,0,210N,0,0,0,0,0,3,,0
126600_2..N01R,2,0,,20170811,0,02 2106  FLA/241,True,1,0,209N,0,0,0,0,0,3,,0
126600_2..N01R,2,0,,20170811,0,02 2106  FLA/241,True,1,0,208N,0,0,0,0,0,3,,0
126600_2..N01R,2,0,,20170811,0,02 2106  FLA/241,True,1,0,207N,0,0,0,0,0,3,,0
126600_2..N01R,2,0,,20170811,0,02 2106  FLA/241,True,1,0,206N,0,0,0,0,0,3,,0
126600_2..N01R,2,0,,20170811,0,02 2106  FLA/241,True,1,0,205N,0,0,0,0,0,3,,0
126600_2..N01R,2,0,,20170811,0,02 2106  FLA/241,True,1,0,204N,0,0,0,0,0,3,,0
126600_2..N01R,2,0,,20170811,0,02 2106  FLA/241,True,1,0,201N,0,0,0,0,0,3,,0
126950_2..S01R,2,0,,20170811,0,02 2109+ 241/FLA,True,3,0,229S,0,0,0,0,0,2,2,0
126950_2..S01R,2,0,,20170811,0,02 2109+ 241/FLA,True,3,0,230S,0,0,0,0,0,2,,0
126950_2..S01R,2,0,,20170811,0,02 2109+ 241/FLA,True,3,0,231S,0,0,0,0,0,2,,0
126950_2..S01R,2,0,,20170811,0,02 2109+ 241/FLA,True,3,0,232S,0,0,0,0,0,2,,0
126950_2..S01R,2,0,,20170811,0,02 2109+ 241/FLA,True,3,0,233S,0,0,0,0,0,1,,0
126950_2..S01R,2,0,,20170811,0,02 2109+ 241/FLA,True,3,0,234S,0,0,0,0,0,1,,0
126950_2..S01R,2,0,,20170811,0,02 2109+ 241/FLA,True,3,0,235S,0,0,0,0,0,1,,0
126950_2..S01R,2,0,,20170811,0,02 2109+ 241/FLA,True,3,0,236S,0,0,0,0,0,1,,0
126950_2..S01R,2,0,,20170811,0,02 2109+ 241/FLA,True,3,0,237S,0,0,0,0,0,1,,0
126950_2..S01R,2,0,,20170811,0,02 2109+ 241/FLA,True,3,0,238S,0,0,0,0,0,1,,0
126950_2..S01R,2,0,,20170811,0,02 2109+ 241/FLA,True,3,0,239S,0,0,0,0,0,1,,0
126950_2..S01R,2,0,,20170811,0,02 2109+ 241/FLA,True,3,0,241S,0,0,0,0,0,2,,0
126950_2..S01R,2,0,,20170811,0,02 2109+ 241/FLA,True,3,0,242S,0,0,0,0,0,2,,0
126950_2..S01R,2,0,,20170811,0,02 2109+ 241/FLA,True,3,0,243S,0,0,0,0,0,2,,0
126950_2..S01R,2,0,,20170811,0,02 2109+ 241/FLA,True,3,0,244S,0,0,0,0,0,2,,0
126950_2..S01R,2,0,,20170811,0,02 2109+ 241/FLA,True,3,0,245S,0,0,0,0,0,2,,0
126950_2..S01R,2,0,,20170811,0,02 2109+ 241/FLA,True,3,0,246S,0,0,0,0,0,2,,0
126950_2..S01R,2,0,,20170811,0,02 2109+ 241/FLA,True,3,0,247S,0,0,0,0,0,2,,0
127550_2..N01R,2,0,,20170811,0,02 2115+ FLA/241,True,1,0,221N,0,0,0,0,0,3,3,0
127550_2..N01R,2,0,,20170811,0,02 2115+ FLA/241,True,1,0,220N,0,0,0,0,0,3,,0
127550_2..N01R,2,0,,20170811,0,02 2115+ FLA/241,True,1,0,219N,0,0,0,0,0,3,,0
127550_2..N01R,2,0,,20170811,0,02 2115+ FLA/241,True,1,0,218N,0,0,0,0,0,3,,0
127550_2..N01R,2,0,,20170811,0,02 2115+ FLA/241,True,1,0,217N,0,0,0,0,0,3,,0
127550_2..N01R,2,0,,20170811,0,02 2115+ FLA/241,True,1,0,216N,0,0,0,0,0,3,,0
127550_2..N01R,2,0,,20170811,0,02 2115+ FLA/241,True,1,0,215N,0,0,0,0,0,3,,0
127550_2..N01R,2,0,,20170811,0,02 2115+ FLA/241,True,1,0,214N,0,0,0,0,0,3,,0
127550_2..N01R,2,0,,20170811,0,02 2115+ FLA/241,True,1,0,213N,0,0,0,0,0,3,,0
127550_2..N01R,2,0,,20170811,0,02 2115+ FLA/241,True,1,0,212N,0,0,0,0,0,3,,0
127550_2..N01R,2,0,,20170811,0,02 2115+ FLA/241,True,1,0,211N,0,0,0,0,0,3,,0
127550_2..N01R,2,0,,20170811,0,02 2115+ FLA/241,True,1,0,210N,0,0,0,0,0,3,,0
127550_2..N01R,2,0,,20170811,0,02 2115+ FLA/241,True,1,0,209N,0,0,0,0,0,3,,0
127550_2..N01R,2,0,,20170811,0,02 2115+ FLA/241,True,1,0,208N,0,0,0,0,0,3,,0
127550_2..N01R,2,0,,20170811,0,02 2115+ FLA/241,True,1,0,207N,0,0,0,0,0,3,,0
127550_2..N01R,2,0,,20170811,0,02 2115+ FLA/241,True,1,0,206N,0,0,0,0,0,3,,0
127550_2..N01R,2,0,,20170811,0,02 2115+ FLA/241,True,1,0,205N,0,0,0,0,0,3,,0
127550_2..N01R,2,0,,20170811,0,02 2115+ FLA/241,True,1,0,204N,0,0,0,0,0,3,,0
127550_2..N01R,2,0,,20170811,0,02 2115+ FLA/241,True,1,0,201N,0,0,0,0,0,3,,0
128000_2..S01R,2,0,,20170811,0,02 2120  241/FLA,True,3,0,123S,0,0,0,0,0,2,,0
128000_2..S01R,2,0,,20170811,0,02 2120  241/FLA,True,3,0,127S,0,0,0,0,0,2,,0
128000_2..S01R,2,0,,20170811,0,02 2120  241/FLA,True,3,0,128S,0,0,0,0,0,2,,0
128000_2..S01R,2,0,,20170811,0,02 2120  241/FLA,True,3,0,132S,0,0,0,0,0,2,,0
128000_2..S01R,2,0,,20170811,0,02 2120  241/FLA,True,3,0,137S,0,0,0,0,0,2,,0
128000_2..S01R,2,0,,20170811,0,02 2120  241/FLA,True,3,0,228S,0,0,0,0,0,2,,0
128000_2..S01R,2,0,,20170811,0,02 2120  241/FLA,True,3,0,229S,0,0,0,0,0,2,,0
128000_2..S01R,2,0,,20170811,0,02 2120  241/FLA,True,3,0,230S,0,0,0,0,0,2,,0
128000_2..S01R,2,0,,20170811,0,02 2120  241/FLA,True,3,0,231S,0,0,0,0,0,2,,0
128000_2..S01R,2,0,,20170811,0,02 2120  241/FLA,True,3,0,232S,0,0,0,0,0,2,,0
128000_2..S01R,2,0,,20170811,0,02 2120  241/FLA,True,3,0,233S,0,0,0,0,0,1,,0
128000_2..S01R,2,0,,20170811,0,02 2120  241/FLA,True,3,0,234S,0,0,0,0,0,1,,0
128000_2..S01R,2,0,,20170811,0,02 2120  241/FLA,True,3,0,235S,0,0,0,0,0,1,,0
128000_2..S01R,2,0,,20170811,0,02 2120  241/FLA,True,3,0,236S,0,0,0,0,0,1,,0
128000_2..S01R,2,0,,20170811,0,02 2120  241/FLA,True,3,0,237S,0,0,0,0,0,1,,0
128000_2..S01R,2,0,,20170811,0,02 2120  241/FLA,True,3,0,238S,0,0,0,0,0,1,,0
128000_2..S01R,2,0,,20170811,0,02 2120  241/FLA,True,3,0,239S,0,0,0,0,0,1,,0
128000_2..S01R,2,0,,20170811,0,02 2120  241/FLA,True,3,0,241S,0,0,0,0,0,2,,0
128000_2..S01R,2,0,,20170811,0,02 2120  241/FLA,True,3,0,242S,0,0,0,0,0,2,,0
128000_2..S01R,2,0,,20170811,0,02 2120  241/FLA,True,3,0,243S,0,0,0,0,0,2,,0
128000_2..S01R,2,0,,20170811,0,02 2120  241/FLA,True,3,0,244S,0,0,0,0,0,2,,0
128000_2..S01R,2,0,,20170811,0,02 2120  241/FLA,True,3,0,245S,0,0,0,0,0,2,,0
128000_2..S01R,2,0,,20170811,0,02 2120  241/FLA,True,3,0,246S,0,0,0,0,0,2,,0
128000_2..S01R,2,0,,20170811,0,02 2120  241/FLA,True,3,0,247S,0,0,0,0,0,2,,0
128550_2..N01R,2,0,,20170811,0,02 2125+ FLA/241,True,1,0,226N,0,0,0,0,0,3,3,0
128550_2..N01R,2,0,,20170811,0,02 2125+ FLA/241,True,1,0,225N,0,0,0,0,0,3,,0
128550_2..N01R,2,0,,20170811,0,02 2125+ FLA/241,True,1,0,224N,0,0,0,0,0,3,,0
128550_2..N01R,2,0,,20170811,0,02 2125+ FLA/241,True,1,0,222N,0,0,0,0,0,3,,0
128550_2..N01R,2,0,,20170811,0,02 2125+ FLA/241,True,1,0,221N,0,0,0,0,0,3,,0
128550_2..N01R,2,0,,20170811,0,02 2125+ FLA/241,True,1,0,220N,0,0,0,0,0,3,,0
128550_2..N01R,2,0,,20170811,0,02 2125+ FLA/241,True,1,0,219N,0,0,0,0,0,3,,0
128550_2..N01R,2,0,,20170811,0,02 2125+ FLA/241,True,1,0,218N,0,0,0,0,0,3,,0
128550_2..N01R,2,0,,20170811,0,02 2125+ FLA/241,True,1,0,217N,0,0,0,0,0,3,,0
128550_2..N01R,2,0,,20170811,0,02 2125+ FLA/241,True,1,0,216N,0,0,0,0,0,3,,0
128550_2..N01R,2,0,,20170811,0,02 2125+ FLA/241,True,1,0,215N,0,0,0,0,0,3,,0
128550_2..N01R,2,0,,20170811,0,02 2125+ FLA/241,True,1,0,214N,0,0,0,0,0,3,,0
128550_2..N01R,2,0,,20170811,0,02 2125+ FLA/241,True,1,0,213N,0,0,0,0,0,3,,0
128550_2..N01R,2,0,,20170811,0,02 2125+ FLA/241,True,1,0,212N,0,0,0,0,0,3,,0
128550_2..N01R,2,0,,20170811,0,02 2125+ FLA/241,True,1,0,211N,0,0,0,0,0,3,,0
128550_2..N01R,2,0,,20170811,0,02 2125+ FLA/241,True,1,0,210N,0,0,0,0,0,3,,0
128550_2..N01R,2,0,,20170811,0,02 2125+ FLA/241,True,1,0,209N,0,0,0,0,0,3,,0
128550_2..N01R,2,0,,20170811,0,02 2125+ FLA/241,True,1,0,208N,0,0,0,0,0,3,,0
128550_2..N01R,2,0,,20170811,0,02 2125+ FLA/241,True,1,0,207N,0,0,0,0,0,3,,0
128550_2..N01R,2,0,,20170811,0,02 2125+ FLA/241,True,1,0,206N,0,0,0,0,0,3,,0
128550_2..N01R,2,0,,20170811,0,02 2125+ FLA/241,True,1,0,205N,0,0,0,0,0,3,,0
128550_2..N01R,2,0,,20170811,0,02 2125+ FLA/241,True,1,0,204N,0,0,0,0,0,3,,0
128550_2..N01R,2,0,,20170811,0,02 2125+ FLA/241,True,1,0,201N,0,0,0,0,0,3,,0
129500_2..S01R,2,0,,20170811,0,02 2135  241/FLA,True,3,0,120S,0,0,0,0,0,2,2,0
129500_2..S01R,2,0,,20170811,0,02 2135  241/FLA,True,3,0,123S,0,0,0,0,0,2,,0
129500_2..S01R,2,0,,20170811,0,02 2135  241/FLA,True,3,0,127S,0,0,0,0,0,2,,0
129500_2..S01R,2,0,,20170811,0,02 2135  241/FLA,True,3,0,128S,0,0,0,0,0,2,,0
129500_2..S01R,2,0,,20170811,0,02 2135  241/FLA,True,3,0,132S,0,0,0,0,0,2,,0
129500_2..S01R,2,0,,20170811,0,02 2135  241/FLA,True,3,0,137S,0,0,0,0,0,2,,0
129500_2..S01R,2,0,,20170811,0,02 2135  241/FLA,True,3,0,228S,0,0,0,0,0,2,,0
129500_2..S01R,2,0,,20170811,0,02 2135  241/FLA,True,3,0,229S,0,0,0,0,0,2,,0
129500_2..S01R,2,0,,20170811,0,02 2135  241/FLA,True,3,0,230S,0,0,0,0,0,2,,0
129500_2..S01R,2,0,,20170811,0,02 2135  241/FLA,True,3,0,231S,0,0,0,0,0,2,,0
129500_2..S01R,2,0,,20170811,0,02 2135  241/FLA,True,3,0,232S,0,0,0,0,0,2,,0
129500_2..S01R,2,0,,20170811,0,02 2135  241/FLA,True,3,0,233S,0,0,0,0,0,1,,0
129500_2..S01R,2,0,,20170811,0,02 2135  241/FLA,True,3,0,234S,0,0,0,0,0,1,,0
129500_2..S01R,2,0,,20170811,0,02 2135  241/FLA,True,3,0,235S,0,0,0,0,0,1,,0
129500_2..S01R,2,0,,20170811,0,02 2135  241/FLA,True,3,0,236S,0,0,0,0,0,1,,0
129500_2..S01R,2,0,,20170811,0,02 2135  241/FLA,True,3,0,237S,0,0,0,0,0,1,,0
129500_2..S01R,2,0,,20170811,0,02 2135  241/FLA,True,3,0,238S,0,0,0,0,0,1,,0
129500_2..S01R,2,0,,20170811,0,02 2135  241/FLA,True,3,0,239S,0,0,0,0,0,1,,0
129500_2..S01R,2,0,,20170811,0,02 2135  241/FLA,True,3,0,241S,0,0,0,0,0,2,,0
129500_2..S01R,2,0,,20170811,0,02 2135  241/FLA,True,3,0,242S,0,0,0,0,0,2,,0
129500_2..S01R,2,0,,20170811,0,02 2135  241/FLA,True,3,0,243S,0,0,0,0,0,2,,0
129500_2..S01R,2,0,,20170811,0,02 2135  241/FLA,True,3,0,244S,0,0,0,0,0,2,,0
129500_2..S01R,2,0,,20170811,0,02 2135  241/FLA,True,3,0,245S,0,0,0,0,0,2,,0
129500_2..S01R,2,0,,20170811,0,02 2135  241/FLA,True,3,0,246S,0,0,0,0,0,2,,0
129500_2..S01R,2,0,,20170811,0,02 2135  241/FLA,True,3,0,247S,0,0,0,0,0,2,,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,123N,0,0,0,0,0,3,3,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,120N,0,0,0,0,0,3,,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,227N,0,0,0,0,0,3,,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,226N,0,0,0,0,0,3,,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,225N,0,0,0,0,0,3,,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,224N,0,0,0,0,0,3,,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,222N,0,0,0,0,0,3,,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,221N,0,0,0,0,0,3,,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,220N,0,0,0,0,0,3,,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,219N,0,0,0,0,0,3,,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,218N,0,0,0,0,0,3,,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,217N,0,0,0,0,0,3,,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,216N,0,0,0,0,0,3,,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,215N,0,0,0,0,0,3,,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,214N,0,0,0,0,0,3,,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,213N,0,0,0,0,0,3,,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,212N,0,0,0,0,0,3,,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,211N,0,0,0,0,0,3,,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,210N,0,0,0,0,0,3,,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,209N,0,0,0,0,0,3,,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,208N,0,0,0,0,0,3,,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,207N,0,0,0,0,0,3,,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,206N,0,0,0,0,0,3,,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,205N,0,0,0,0,0,3,,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,204N,0,0,0,0,0,3,,0
129550_2..N01R,2,0,,20170811,0,02 2135+ FLA/241,True,1,0,201N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,137N,0,0,0,0,0,3,3,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,132N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,128N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,127N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,123N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,120N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,227N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,226N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,225N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,224N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,222N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,221N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,220N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,219N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,218N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,217N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,216N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,215N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,214N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,213N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,212N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,211N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,210N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,209N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,208N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,207N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,206N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,205N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,204N,0,0,0,0,0,3,,0
130550_2..N01R,2,0,,20170811,0,02 2145+ FLA/241,True,1,0,201N,0,0,0,0,0,3,,0
130800_2..S01R,2,0,,20170811,0,02 2148  241/FLA,True,3,0,222S,0,0,0,0,0,2,2,0
130800_2..S01R,2,0,,20170811,0,02 2148  241/FLA,True,3,0,224S,0,0,0,0,0,2,,0
130800_2..S01R,2,0,,20170811,0,02 2148  241/FLA,True,3,0,225S,0,0,0,0,0,2,,0
130800_2..S01R,2,0,,20170811,0,02 2148  241/FLA,True,3,0,226S,0,0,0,0,0,2,,0
