trip_id,route_id,direction_id,start_time,start_date,schedule_relationship,train_id,is_assigned,direction,stop_sequence,stop_id,arrival_delay,arrival_time,arrival_uncertainty,departure_delay,departure_time,departure_uncertainty,schedule_relationship_update,scheduled_track,actual_track,timestamp
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,214S,0,1503268260,0,0,1503268260,0,0,2,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,215S,0,1503268380,0,0,1503268380,0,0,2,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,216S,0,1503268500,0,0,1503268500,0,0,2,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,217S,0,1503268590,0,0,1503268590,0,0,2,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,218S,0,1503268650,0,0,1503268650,0,0,2,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,219S,0,1503268740,0,0,1503268740,0,0,2,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,220S,0,1503268830,0,0,1503268830,0,0,2,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,221S,0,1503268950,0,0,1503268950,0,0,2,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,222S,0,1503269070,0,0,1503269070,0,0,2,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,416S,0,1503269220,0,0,1503269220,0,0,1,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,621S,0,1503269370,0,0,1503269370,0,0,1,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,626S,0,1503269640,0,0,1503269640,0,0,2,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,629S,0,1503269850,0,0,1503269850,0,0,2,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,631S,0,1503270000,0,0,1503270000,0,0,2,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,635S,0,1503270240,0,0,1503270240,0,0,2,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,640S,0,1503270510,0,0,1503270510,0,0,2,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,418S,0,1503270600,0,0,1503270600,0,0,2,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,419S,0,1503270690,0,0,1503270690,0,0,2,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,420S,0,1503270750,0,0,1503270750,0,0,2,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,423S,0,1503271050,0,0,1503271050,0,0,2,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,234S,0,1503271140,0,0,1503271140,0,0,2,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,235S,0,1503271230,0,0,1503271230,0,0,1,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,236S,0,1503271290,0,0,1503271290,0,0,1,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,237S,0,1503271380,0,0,1503271380,0,0,1,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,238S,0,1503271470,0,0,1503271470,0,0,1,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,239S,0,1503271560,0,0,1503271560,0,0,1,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,241S,0,1503271740,0,0,1503271740,0,0,2,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,242S,0,1503271800,0,0,1503271800,0,0,2,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,243S,0,1503271890,0,0,1503271890,0,0,2,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,244S,0,1503271980,0,0,1503272160,0,0,2,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,245S,0,1503272250,0,0,1503272250,0,0,2,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,246S,0,1503272340,0,0,1503272340,0,0,2,,0
110950_2..S12X050,5,0,,20170820,0,05 1829+ 180/FLA,True,3,0,247S,0,1503272460,0,0,0,0,0,2,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,247N,0,0,0,0,1503268170,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,246N,0,1503268290,0,0,1503268290,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,245N,0,1503268350,0,0,1503268350,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,244N,0,1503268440,0,0,1503268440,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,243N,0,1503268530,0,0,1503268530,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,242N,0,1503268620,0,0,1503268620,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,241N,0,1503268680,0,0,1503268680,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,239N,0,1503268860,0,0,1503268860,0,0,4,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,238N,0,1503268950,0,0,1503268950,0,0,4,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,237N,0,1503269070,0,0,1503269070,0,0,4,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,236N,0,1503269190,0,0,1503269190,0,0,4,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,235N,0,1503269250,0,0,1503269250,0,0,4,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,234N,0,1503269340,0,0,1503269400,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,423N,0,1503269490,0,0,1503269490,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,420N,0,1503269790,0,0,1503269790,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,419N,0,1503269850,0,0,1503269850,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,418N,0,1503269940,0,0,1503269940,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,640N,0,1503270030,0,0,1503270030,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,635N,0,1503270300,0,0,1503270300,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,631N,0,1503270510,0,0,1503270510,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,629N,0,1503270630,0,0,1503270630,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,626N,0,1503270840,0,0,1503270840,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,621N,0,1503271140,0,0,1503271260,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,416N,0,1503271410,0,0,1503271410,0,0,4,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,222N,0,1503271560,0,0,1503271800,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,221N,0,1503271920,0,0,1503271920,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,220N,0,1503272040,0,0,1503272040,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,219N,0,1503272130,0,0,1503272130,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,218N,0,1503272190,0,0,1503272190,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,217N,0,1503272280,0,0,1503272280,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,216N,0,1503272370,0,0,1503272370,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,215N,0,1503272490,0,0,1503272490,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,214N,0,1503272610,0,0,1503272610,0,0,3,,0
110950_2..N12X050,5,0,,20170820,0,05 1829+ FLA/180,False,1,0,213N,0,1503272700,0,0,0,0,0,M,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,213S,0,0,0,0,1503268830,0,0,M,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,214S,0,1503268920,0,0,1503268920,0,0,2,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,215S,0,1503269040,0,0,1503269040,0,0,2,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,216S,0,1503269160,0,0,1503269160,0,0,2,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,217S,0,1503269250,0,0,1503269250,0,0,2,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,218S,0,1503269310,0,0,1503269310,0,0,2,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,219S,0,1503269400,0,0,1503269400,0,0,2,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,220S,0,1503269490,0,0,1503269490,0,0,2,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,221S,0,1503269610,0,0,1503269610,0,0,2,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,222S,0,1503269730,0,0,1503269790,0,0,2,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,416S,0,1503269940,0,0,1503269940,0,0,1,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,621S,0,1503270090,0,0,1503270090,0,0,1,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,626S,0,1503270360,0,0,1503270360,0,0,2,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,629S,0,1503270570,0,0,1503270570,0,0,2,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,631S,0,1503270720,0,0,1503270720,0,0,2,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,635S,0,1503270960,0,0,1503270960,0,0,2,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,640S,0,1503271230,0,0,1503271230,0,0,2,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,418S,0,1503271320,0,0,1503271320,0,0,2,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,419S,0,1503271410,0,0,1503271410,0,0,2,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,420S,0,1503271470,0,0,1503271470,0,0,2,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,423S,0,1503271770,0,0,1503271770,0,0,2,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,234S,0,1503271860,0,0,1503271860,0,0,2,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,235S,0,1503271950,0,0,1503271950,0,0,1,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,236S,0,1503272010,0,0,1503272010,0,0,1,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,237S,0,1503272100,0,0,1503272100,0,0,1,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,238S,0,1503272190,0,0,1503272190,0,0,1,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,239S,0,1503272280,0,0,1503272280,0,0,1,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,241S,0,1503272460,0,0,1503272460,0,0,2,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,242S,0,1503272520,0,0,1503272520,0,0,2,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,243S,0,1503272610,0,0,1503272610,0,0,2,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,244S,0,1503272700,0,0,1503272880,0,0,2,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,245S,0,1503272970,0,0,1503272970,0,0,2,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,246S,0,1503273060,0,0,1503273060,0,0,2,,0
112050_2..S12X050,5,0,,20170820,0,05 1840+ 180/FLA,False,3,0,247S,0,1503273180,0,0,0,0,0,2,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,247N,0,0,0,0,1503268890,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,246N,0,1503269010,0,0,1503269010,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,245N,0,1503269070,0,0,1503269070,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,244N,0,1503269160,0,0,1503269160,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,243N,0,1503269250,0,0,1503269250,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,242N,0,1503269340,0,0,1503269340,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,241N,0,1503269400,0,0,1503269400,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,239N,0,1503269580,0,0,1503269580,0,0,4,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,238N,0,1503269670,0,0,1503269670,0,0,4,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,237N,0,1503269790,0,0,1503269790,0,0,4,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,236N,0,1503269910,0,0,1503269910,0,0,4,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,235N,0,1503269970,0,0,1503269970,0,0,4,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,234N,0,1503270060,0,0,1503270060,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,423N,0,1503270150,0,0,1503270150,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,420N,0,1503270450,0,0,1503270450,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,419N,0,1503270510,0,0,1503270510,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,418N,0,1503270600,0,0,1503270600,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,640N,0,1503270690,0,0,1503270690,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,635N,0,1503270960,0,0,1503270960,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,631N,0,1503271170,0,0,1503271170,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,629N,0,1503271290,0,0,1503271290,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,626N,0,1503271500,0,0,1503271500,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,621N,0,1503271800,0,0,1503271860,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,416N,0,1503272010,0,0,1503272010,0,0,4,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,222N,0,1503272160,0,0,1503272490,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,221N,0,1503272610,0,0,1503272610,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,220N,0,1503272730,0,0,1503272730,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,219N,0,1503272820,0,0,1503272820,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,218N,0,1503272880,0,0,1503272880,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,217N,0,1503272970,0,0,1503272970,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,216N,0,1503273060,0,0,1503273060,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,215N,0,1503273180,0,0,1503273180,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,214N,0,1503273300,0,0,1503273300,0,0,3,,0
112150_2..N12X050,5,0,,20170820,0,05 1841+ FLA/180,False,1,0,213N,0,1503273390,0,0,0,0,0,M,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,213S,0,0,0,0,1503269610,0,0,M,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,214S,0,1503269700,0,0,1503269700,0,0,2,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,215S,0,1503269820,0,0,1503269820,0,0,2,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,216S,0,1503269940,0,0,1503269940,0,0,2,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,217S,0,1503270030,0,0,1503270030,0,0,2,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,218S,0,1503270090,0,0,1503270090,0,0,2,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,219S,0,1503270180,0,0,1503270180,0,0,2,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,220S,0,1503270270,0,0,1503270270,0,0,2,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,221S,0,1503270390,0,0,1503270390,0,0,2,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,222S,0,1503270510,0,0,1503270510,0,0,2,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,416S,0,1503270660,0,0,1503270660,0,0,1,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,621S,0,1503270810,0,0,1503270810,0,0,1,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,626S,0,1503271080,0,0,1503271080,0,0,2,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,629S,0,1503271290,0,0,1503271290,0,0,2,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,631S,0,1503271440,0,0,1503271440,0,0,2,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,635S,0,1503271680,0,0,1503271680,0,0,2,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,640S,0,1503271950,0,0,1503271950,0,0,2,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,418S,0,1503272040,0,0,1503272040,0,0,2,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,419S,0,1503272130,0,0,1503272130,0,0,2,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,420S,0,1503272190,0,0,1503272190,0,0,2,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,423S,0,1503272490,0,0,1503272490,0,0,2,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,234S,0,1503272580,0,0,1503272580,0,0,2,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,235S,0,1503272670,0,0,1503272670,0,0,1,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,236S,0,1503272730,0,0,1503272730,0,0,1,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,237S,0,1503272820,0,0,1503272820,0,0,1,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,238S,0,1503272910,0,0,1503272910,0,0,1,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,239S,0,1503273000,0,0,1503273000,0,0,1,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,241S,0,1503273180,0,0,1503273180,0,0,2,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,242S,0,1503273240,0,0,1503273240,0,0,2,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,243S,0,1503273330,0,0,1503273330,0,0,2,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,244S,0,1503273420,0,0,1503273600,0,0,2,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,245S,0,1503273690,0,0,1503273690,0,0,2,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,246S,0,1503273780,0,0,1503273780,0,0,2,,0
113350_2..S12X050,5,0,,20170820,0,05 1853+ 180/FLA,False,3,0,247S,0,1503273900,0,0,0,0,0,2,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,247N,0,0,0,0,1503269610,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,246N,0,1503269730,0,0,1503269730,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,245N,0,1503269790,0,0,1503269790,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,244N,0,1503269880,0,0,1503269880,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,243N,0,1503269970,0,0,1503269970,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,242N,0,1503270060,0,0,1503270060,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,241N,0,1503270120,0,0,1503270120,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,239N,0,1503270300,0,0,1503270300,0,0,4,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,238N,0,1503270390,0,0,1503270390,0,0,4,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,237N,0,1503270510,0,0,1503270510,0,0,4,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,236N,0,1503270630,0,0,1503270630,0,0,4,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,235N,0,1503270690,0,0,1503270690,0,0,4,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,234N,0,1503270780,0,0,1503270780,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,423N,0,1503270870,0,0,1503270870,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,420N,0,1503271170,0,0,1503271170,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,419N,0,1503271230,0,0,1503271230,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,418N,0,1503271320,0,0,1503271320,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,640N,0,1503271410,0,0,1503271410,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,635N,0,1503271680,0,0,1503271680,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,631N,0,1503271890,0,0,1503271890,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,629N,0,1503272010,0,0,1503272010,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,626N,0,1503272220,0,0,1503272220,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,621N,0,1503272520,0,0,1503272640,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,416N,0,1503272790,0,0,1503272790,0,0,4,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,222N,0,1503272940,0,0,1503273180,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,221N,0,1503273300,0,0,1503273300,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,220N,0,1503273420,0,0,1503273420,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,219N,0,1503273510,0,0,1503273510,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,218N,0,1503273570,0,0,1503273570,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,217N,0,1503273660,0,0,1503273660,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,216N,0,1503273750,0,0,1503273750,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,215N,0,1503273870,0,0,1503273870,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,214N,0,1503273990,0,0,1503273990,0,0,3,,0
113350_2..N12X050,5,0,,20170820,0,05 1853+ FLA/180,False,1,0,213N,0,1503274080,0,0,0,0,0,M,,0
107600_3..S43R,3,0,,20170820,0,03 1756  148/14S,True,3,0,132S,0,1503267733,0,0,0,0,0,2,,0
108600_3..N43R,3,0,,20170820,0,03 1806  14S/148,True,1,0,227N,0,1503267829,0,0,1503267829,0,0,3,3,0
108600_3..N43R,3,0,,20170820,0,03 1806  14S/148,True,1,0,226N,0,1503267889,0,0,1503267889,0,0,3,,0
